"name","rating","category","phone","website","address","maps_url","email"
"Results","0% busy at 6 am.",,"
098110 00415","http://www.fb.me/mj.masalajunction","
H, 198A, near Sai Baba Chowk, Pocket H, Dilshad Garden, Delhi, 110095","https://www.google.com/maps/place/Masala+Junction/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb3f9d4664f7:0x88030c97fbf4678b!8m2!3d28.680273!4d77.3191154!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11h9gw13t_?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
099716 52326",,"
a 93, Block A, Old Seemapuri, Delhi, 110095","https://www.google.com/maps/place/Faraz+Food+Corner/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb0e7968d9ab:0xc0c78d16d601162f!8m2!3d28.6822339!4d77.3316751!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEWZhbWlseV9yZXN0YXVyYW504AEA!16s%2Fg%2F11mb69j671?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
076783 98046",,"
S-21, DLF Dilshad, Dilshad Plaza, Bhopura, Sahibabad, Ghaziabad, Uttar Pradesh 201006","https://www.google.com/maps/place/Lazeez+Chicken+Point/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfbb236c36541:0x87264df1e59b339e!8m2!3d28.6939061!4d77.3283861!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBF25vcnRoX2luZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11b66cbw8g?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
096502 27053",,"
Nddb, Bd, F-16, near Jama Masjid, Block F, Old Seemapuri, New Delhi, Delhi, 110095","https://www.google.com/maps/place/Chena+Bhai+Bade+Ki+Biryani/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfbaae8555555:0xe349c29251110630!8m2!3d28.6820123!4d77.3308066!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBDW1lYWxfdGFrZWF3YXngAQA!16s%2Fg%2F11sf2gszt4?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
099998 75341",,"
H, 72, Badrinath Mandir Rd, Pocket H, Dilshad Garden, New Delhi, Delhi, 110095","https://www.google.com/maps/place/South+Indian+Corner/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfba7d2c3ea1f:0x268178f43bf84d0b!8m2!3d28.6817555!4d77.3203991!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBF3NvdXRoX2luZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F12hkfj1zk?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
092053 19626",,"
C-672, near MCD Primary School, Block D, New Seemapuri, Seemapuri, New Delhi, Delhi, 110095","https://www.google.com/maps/place/The+Grilled+Food/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb00208a1755:0x52c08711007fc73c!8m2!3d28.6879708!4d77.3284562!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEHBpenphX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11wqx3xfzs?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
092053 19626",,"
C-672, near MCD Primary School, Block D, New Seemapuri, Seemapuri, New Delhi, Delhi, 110095","https://www.google.com/maps/place/The+Grilled+Food/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb00208a1755:0x52c08711007fc73c!8m2!3d28.6879708!4d77.3284562!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEHBpenphX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11wqx3xfzs?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","4.9 stars",,"
093504 03167",,"
Unnamed Road, Block B, Shaheed Nagar, Sahibabad, Ghaziabad, Uttar Pradesh 201006","https://www.google.com/maps/place/BABU+FRY/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfa5572ad7f43:0x240743c9108ab7d2!8m2!3d28.6818938!4d77.3345653!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEWZvb2RfbWFudWZhY3R1cmVy4AEA!16s%2Fg%2F11f4x93b99?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
087502 10984",,"
shop no. 32, Nipun Wonder Mall, near St. Teresa School, Shakti Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh 201014","https://www.google.com/maps/place/The+Hearth/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb8d3094efeb:0x3fbde2aac6fb689e!8m2!3d28.6472325!4d77.3690232!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEWZhbWlseV9yZXN0YXVyYW504AEA!16s%2Fg%2F11spmww1gz?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
070257 94428",,"
Shop No, 119/H, Tahirpur Rd, near st Sebastian church, Anand Gram, Taharpur, Leprosy Home Complex, Dilshad Garden, Delhi, 110095","https://www.google.com/maps/place/Our+Kitchen+family+Restaurant/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb74ee3022b7:0x810029d90c9da40e!8m2!3d28.6892653!4d77.3204386!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11sk84vfyj?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
097189 23077",,"
M8C3+735, Vivek Vihar Railway Under Bridge, Vivek Vihar Phase 2, Vivek Vihar II, Jhilmil Colony Industrial Area, Shahdara, Delhi, 110095","https://www.google.com/maps/place/YAARA+DA+CHASKA/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfd9973d37af1:0xb54be267abdf9696!8m2!3d28.6706432!4d77.3027289!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEWluZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11h3c2yqfk?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
093100 01245","https://www.eisandbites.in/","
119, Mahajan Complex, Shreshtha Vihar, Anand Vihar, New Delhi, Delhi, 110092","https://www.google.com/maps/place/Eis+And+Bites+Cafe/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfbd8d8d7f849:0x6b2b290b31b0f383!8m2!3d28.6593476!4d77.3169345!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBBGNhZmXgAQA!16s%2Fg%2F11nmqfh904?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,,,"
C Block, Block C, Jhilmil Colony, Delhi, 110095","https://www.google.com/maps/place/ChineseTadk.Jhilmilcolony/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfbe851902e8b:0x42bca294748f758e!8m2!3d28.6691539!4d77.3121087!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEmNoaW5lc2VfcmVzdGF1cmFudOABAA!16s%2Fg%2F11krflg5qr?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
085878 88955",,"
D1, gda market, Block D, Brij Vihar, Surya Nagar, Ghaziabad, Uttar Pradesh 201011","https://www.google.com/maps/place/Anna+dosewala/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb964dd28f8b:0x5257229f3a1b648d!8m2!3d28.6706298!4d77.336089!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBF3NvdXRoX2luZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11y9hzy06w?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
097583 26576",,"
Shop no.3, 224, Janta Flats, GTB Enclave, Dilshad Garden, Delhi, 110093","https://www.google.com/maps/place/New+Delhi+grill+chicken+point/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb69ef646fe1:0xc9e5fb97da3371a9!8m2!3d28.6901327!4d77.3103623!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEmNoaWNrZW5fcmVzdGF1cmFudOABAA!16s%2Fg%2F11h2hjs814?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,,,"
Dlf Colony Dilshad Ex-2, S6/1B, Dilshad Plaza, Raj Bagh, Sahibabad, Ghaziabad, Uttar Pradesh 201006","https://www.google.com/maps/place/Chatkara+Restaurant/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb89a365a7e1:0xabe3afd8a021d02f!8m2!3d28.6938053!4d77.3292856!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEWZhbWlseV9yZXN0YXVyYW504AEA!16s%2Fg%2F11sd5bjt0d?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
088822 88822","https://nazeerfoods.com/","
Sagardeep Complex, Plot 11/1, G-2-5, Saini Enclave, Karkardooma, Anand Vihar, Delhi, 110092","https://www.google.com/maps/place/Nazeer+Foods/@28.6772054,77.2010533,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb43bf2693f5:0xd01df13017470938!8m2!3d28.6515305!4d77.3053664!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEm11Z2hsYWlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11ptyj6mql?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D","crm@nazeerfoods.com"
"Results","0% busy at 6 am.",,,,"
Gali No.3, West Rohtash Nagar, Shahdara, New Delhi, Delhi, 110032","https://www.google.com/maps/place/Goldy+Da+Dhaba/@28.6772847,77.1428874,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb800d3ce091:0xc14f47a124a6dca4!8m2!3d28.6772847!4d77.287083!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEnB1bmphYmlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11bzxyz992?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,,,"
Shop number 2, Block B, Yojna Vihar, Anand Vihar, Delhi, 110092","https://www.google.com/maps/place/FOOD+VILLAGE/@28.6772847,77.1428874,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb037ca597dd:0x30246b0c58ba6a81!8m2!3d28.663187!4d77.315962!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEWluZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11n5hst9qd?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 2 am.",,"
095550 40906","https://www.swiggy.com/menu/585478?source=sharing","
The food island Restaurant, Town, Pasonda, Sahibabad, Ghaziabad, Uttar Pradesh 201006","https://www.google.com/maps/place/The+food+island/@28.689434,77.2123617,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb44d0a7f6d5:0xe3f9c4c3e1d78f7a!8m2!3d28.689434!4d77.3565573!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBF25vcnRoX2luZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F11p_16tc5k?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
088600 05003","http://chulhaonfire.blogspot.com/","
PLOT NO.- 44A, GF PUSHPA APARTMENT, SEC-5, Rajendra Nagar, Sahibabad, Ghaziabad, Uttar Pradesh 201005","https://www.google.com/maps/place/CHULHA+ON+FIRE/@28.689434,77.2123617,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb58353f213d:0x3f12d6e0eef2be84!8m2!3d28.6780879!4d77.3547942!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEHBpenphX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11s7tc4jhh?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D","chulhaonfire@gmail.com"
"Results","0% busy at 6 am.",,,,"
A 71/4, main, Loni Rd, Oldanpur, Block B, Jyoti Colony, Shahdara, New Delhi, Delhi, 110032","https://www.google.com/maps/place/7th+sky+food/@28.6872194,77.1477228,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb0e29815635:0xd5f6bf3b651b5ee5!8m2!3d28.6872194!4d77.2919184!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEm11Z2hsYWlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11kqczt9_j?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
070650 00183",,"
Shop no 8, BR Complex, Main, Loni Bhopura Rd, near Dmart, Ghaziabad, Uttar Pradesh 201001","https://www.google.com/maps/place/I+Love+Chillies/@28.6872194,77.1477228,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb0075826113:0x9b6d674f28314cfb!8m2!3d28.7175123!4d77.3312576!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBFmZpbmVfZGluaW5nX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11lckyrhzg?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
098104 81689",,"
West Jyoti Nagar, Pocket C, Chitrakoot, Shahdara, Delhi, 110093","https://www.google.com/maps/place/Swadisht+Restaurant/@28.6872194,77.1477228,12z/data=!3m1!5s0x390cfb8cfedc5fd3:0x67b7d0382c56fc29!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb8cfecfa29f:0xe3224fe09c2c904f!8m2!3d28.6968671!4d77.2948134!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBFXZlZ2V0YXJpYW5fcmVzdGF1cmFudOABAA!16s%2Fg%2F11gfd1_1ym?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
097736 32555","https://www.rainbow-leaf.in/","
C-14, 1st Floor, Sector 15, Vasundhara, Ghaziabad, Uttar Pradesh 201012","https://www.google.com/maps/place/Rainbow+Leaf+Restaurant+in+Vasundhara+Ghaziabad/@28.6549875,77.2149577,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb90d6fd88e5:0x413677bd2e37b88f!8m2!3d28.6549875!4d77.3591533!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11lcyjt4b8?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
098109 94799",,"
S-23, Block A, Mohan Nagar, Sahibabad, Ghaziabad, Uttar Pradesh 201007","https://www.google.com/maps/place/silver+spoon+food+point/@28.6549875,77.2149577,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb587b76373d:0xd36a7b7141547563!8m2!3d28.6866407!4d77.3757289!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11hk9xd5g0?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","5.0 stars",,,,"
S1 and S2, Avasiya colony, near Delhi toll Gate, DLF Dilshad Extention II, Bhopura, Sahibabad, Ghaziabad, Uttar Pradesh 201006","https://www.google.com/maps/place/DARBAR+FOOD/@28.6549875,77.2149577,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb1ef62d9abd:0xb04ace84ea309312!8m2!3d28.6917476!4d77.3296634!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEmNoaWNrZW5fcmVzdGF1cmFudOABAA!16s%2Fg%2F11vkr0gygd?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","4.2 stars",,"
070651 00071",,"
Block P, Dilshad Garden, New Delhi, Delhi, 110095","https://www.google.com/maps/place/Bharat+Veg+Biryani/@28.6549875,77.2149577,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfbb887efd433:0xbdddeec0d1f3268b!8m2!3d28.6856529!4d77.3220409!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCmZvb2RfY291cnTgAQA!16s%2Fg%2F11ny55blqz?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","4.6 stars",,"
098705 93959",,"
23, F-24, Market, near Jama Masjid, Block F, Old Seemapuri, Delhi, 110095","https://www.google.com/maps/place/Maryam+Foods/@28.6549875,77.2149577,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb368e39da4f:0xdc483eeb930e1c17!8m2!3d28.682324!4d77.3315507!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBFGZhc3RfZm9vZF9yZXN0YXVyYW504AEA!16s%2Fg%2F11qwxqnp_3?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,,,"
15, Main Mandoli Rd, West Jyoti Nagar, West Nathu Colony, Hardevpuri, Shahdara, Delhi, 110093","https://www.google.com/maps/place/Luv+Restaurant/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb0005ad7691:0xf4065314607201a0!8m2!3d28.6897708!4d77.2992857!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEWZhbWlseV9yZXN0YXVyYW504AEA!16s%2Fg%2F11mcp_z8tr?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
011 4240 8333",,"
Block B, Shop no : 17, DDA Market, Yojna Vihar, Anand Vihar, Delhi, 110092","https://www.google.com/maps/place/Food+Express/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb1723ffffff:0x571e7d660fc804e6!8m2!3d28.6631133!4d77.3159784!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBF25vcnRoX2luZGlhbl9yZXN0YXVyYW504AEA!16s%2Fg%2F1thx2dx5?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,,,"
O Block Rd, Block L, Sunder Nagri, Dilshad Garden, Delhi, 110093","https://www.google.com/maps/place/Shahnawaj/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfbcafd4d54bd:0xa40b309ebc68bf2e!8m2!3d28.6961202!4d77.3226569!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11h9k_k3xp?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,,,"
f38, Shalimar Garden, Sahibabad, Ghaziabad, Delhi 110095","https://www.google.com/maps/place/Kayyum+Bhai+Haleem+Biryani+Wale/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfbf289761765:0x4ec5b8e0e5767884!8m2!3d28.6826005!4d77.3320264!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEmJpcnlhbmlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11fb323zmk?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
099118 69933",,"
F-1, Yogi Baba Rd, Block F, Dilshad Colony, Delhi, 110095","https://www.google.com/maps/place/Shubh+Snacks+Corner/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfba95fcf47db:0x92f6e8c12985bffe!8m2!3d28.6839697!4d77.326582!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11ddywdpk3?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,"
099993 74512",,"
378, Janta Flats, GTB Enclave, Dilshad Garden, Delhi, 110093","https://www.google.com/maps/place/Punjab+Di+Hatti+(Taste+of+Punjab)/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb9a9158e69b:0xe55fc3f2bb888701!8m2!3d28.6882082!4d77.3112558!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBEnB1bmphYmlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11mhy50yml?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","4.8 stars",,"
098687 07225",,"
Shop No. 210, Main, Kasturba Rd, Vivek Vihar Phase 2, Block A, Jhilmil Colony, Delhi, 110095","https://www.google.com/maps/place/Om+Dilly+Darwar+Restaurant/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb732554f043:0x527266f10dc9e240!8m2!3d28.6697754!4d77.3077575!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F12m9k06b_?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","4.3 stars",,"
096252 15255",,"
A 93, main, near Raj hospital, Shalimar Garden Main B-block, Shalimar Garden, Sahibabad, Ghaziabad, Uttar Pradesh 201006","https://www.google.com/maps/place/Al+lazeez+foods+Restaurant/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb7dd8dd0417:0xa4aeb673ddeac8a7!8m2!3d28.6865857!4d77.3355463!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBCnJlc3RhdXJhbnTgAQA!16s%2Fg%2F11lcgc2p8v?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
"Results","0% busy at 6 am.",,,,"
117/2 , A block , near gate no.3, land mark icic bank atm, Dilshad Colony, Delhi, 110095","https://www.google.com/maps/place/Shawarma+Darbaar/@28.6897708,77.1550901,12z/data=!4m11!1m3!2m2!1srestaurants+near+me!6e5!3m6!1s0x390cfb42a2f826c3:0xbe9e89bce09cccf0!8m2!3d28.6899281!4d77.3242694!15sChNyZXN0YXVyYW50cyBuZWFyIG1lIgOQAQFaFSITcmVzdGF1cmFudHMgbmVhciBtZZIBE2xlYmFuZXNlX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11qnttqytw?entry=ttu&g_ep=EgoyMDI2MDMwOC4wIKXMDSoASAFQAw%3D%3D",
